AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,CortosMarketName,CortosSubMarketName,CortosMarketSubmarketID,CortosMarketID,CortosSubMarketID,CortosPropertyNumber,MoodysCountyID,MoodysMetroDivisionID,MoodysMSAID,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,CortosMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"coralamst180223","coralamst80223","Property","Cortland Alameda Station - Phase 1","Cortland Alameda Station","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","South Denver/Englewood","19740-3","19740",3,46943,"08031",,,"CO","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2022-07-28 00:00:00.0000000,"A",4988090,2,4274,2015.000000,275,275,2022-06-28 00:00:00.0000000,,202207,202502,"Cherokee CO Partners LLC","61-1870995","415 S Cherokee St Ste 125","Denver","80223-2139","(720) 796-4142","","alamedastation@cortland.com","cortland.com/alameda-station","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","SHARED - Bianca Robinson","Junior Ibarra","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"alamedastation",1533125,19740,"Mid-rise",275.00000000779363,"coralamst180223",2022-06-28 00:00:00.0000000,2022-07-28 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",1,3815
"corb280226","corb80226","Property","Cortland Belmar Phase II","Cortland Belmar","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","South Lakewood","19740-4","19740",4,23794,"08059",,,"CO","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"B",5394506,3,,2008.000000,308,308,2024-08-27 00:00:00.0000000,,202409,202502,"Custer CO Partners LLC","99-4233621","445 S Saulsbury St","Lakewood","80226-3468","(720) 730-4273","","belmardistro@cortland.com","https://www.cortland.com/apartments/cortland-belma","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","N/A","Junior Ibarra","Mary Zirbel","Steven Rao","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","N/A",True,"belmar2",10827660,19740,"Mid-rise",308.00000000288099,"corb280226",2024-08-27 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,3055
"dowbe80226","corb80226","Property","Cortland Belmar Phase I","Cortland Belmar","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","South Lakewood","19740-4","19740",4,50191,"08059",,,"CO","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2024-09-22 00:00:00.0000000,"B",5394506,2,4216,2004.000000,171,,2021-08-24 00:00:00.0000000,,202109,202502,"Belmar Multifamily Owner, L.P. (DE)","83-2495528","445 S Saulsbury St","Lakewood","80226-3468","(720) 730-4273","","belmardistro@cortland.com","https://www.cortland.com/apartments/cortland-belma","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Marisa Mendez","Junior Ibarra","Mary Zirbel","Steven Rao","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"belmar",3574240.63163087,19740,"Mid-Rise",171.00000000540638,"dowbe80226",2021-08-24 00:00:00.0000000,2024-09-22 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",0,3055
"parcbre285016","corbp85016pp","Property","Cortland Biltmore Place","Cortland Biltmore Place","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ","North Central Phoenix","38060-2","38060",2,51530,"04013",,,"AZ","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2019-10-27 00:00:00.0000000,"A",4559211,1,3004,2015.000000,152,,2021-05-07 00:00:00.0000000,,201910,202502,"PURE PARK APTS LLC","82-1514686","4114 N 28th St","Phoenix","85016-5707","(602) 353-7909","","biltmoreplace@cortland.com","cortland.com/biltmore-place","DT Tucker","Michael Kolshak","Robbie Weinstein","Wanda Basil","Henry Carbeck","Tim Dreisbach","Mary Zirbel","Lisa Jones","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"biltmorecbre",1380999.159186,38060,"Garden-Style",152.00000000344275,"par285016",2019-09-27 00:00:00.0000000,2019-10-27 00:00:00.0000000,1,"CBRE","JVP",False,,,0.032500000000000001,,0.0025000000000000001,,,,130,,,,"CBRE | JVP",1,1339
"tow2885016","corbp85016pp","Property","Cortland Biltmore Place - Phase 2","Cortland Biltmore Place","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ","North Central Phoenix","38060-2","38060",2,,"04013",,,"AZ","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2024-08-02 00:00:00.0000000,"A",4559211,2,3004,2020.500000,13,,2021-05-14 00:00:00.0000000,,202106,202502,"North 28th St. AZ Partners Phase II LLC","86-2160510","4114 N 28th St","Phoenix","85016-5707","(602) 353-7909","","biltmoreplace@cortland.com","cortland.com/biltmore-place","DT Tucker","Michael Kolshak","Robbie Weinstein","Wanda Basil","Henry Carbeck","Tim Dreisbach","Mary Zirbel","Lisa Jones","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"towns28",257293,38060,"Garden-Style",13.000000008897356,"tow2885016",2021-05-14 00:00:00.0000000,2024-08-02 00:00:00.0000000,1,"CBRE","JVP",False,,,0.0275,"gross-revenue",0.014999999999999999,,,,130,,,,"CBRE | JVP",0,1339
"sola27519","corcpp27519","Property","Cortland Cary - Phase 2","Cortland Cary","Raleigh/Durham, NC","Raleigh/Durham, NC","North Cary/Morrisville","239580-6","239580",6,10255934,"37183",,,"NC","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-09-20 00:00:00.0000000,"A",4755410,3,3036,2021.000000,240,,2021-03-12 00:00:00.0000000,,202104,202502,"Alston Glen NC Partners LP (DE)","83-2483088","5110 Alston Glen Dr","Cary","27519-7640","(919) 689-4956","","Cary@cortland.com","cortland.com/cary","Kerry Crowley","Michael Kolshak","Dan Irvin","Timothy Webb","Gabby Nwakpuda","Jeremy Jackson","Katie Wercholuk","Stacie Moore","Joshua Bivens","Talib Winston","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"alston",881650,239580,"Garden-Style",240.00000000211554,"sola27519",2021-03-12 00:00:00.0000000,2021-09-20 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,1647
"CorcM27519","corcpp27519","Property","Cortland Cary - Phase 1","Cortland Cary","Raleigh/Durham, NC","Raleigh/Durham, NC","North Cary/Morrisville","239580-6","239580",6,91491,"37183",,,"NC","Core-Plus",False,False,"Acquisition",0,False,"Yieldco II","Yieldco II",,"Stabilized",2021-09-21 00:00:00.0000000,"A",4755410,2,3036,2019.000000,205,,2020-08-05 00:00:00.0000000,,202009,202502,"USRIG Scenic Club NC Partners LP ","85-1605713 ","5110 Alston Glen Dr","Cary","27519-7640","(919) 689-4956","","Cary@cortland.com","cortland.com/cary","Kerry Crowley","Michael Kolshak","Dan Irvin","Timothy Webb","Gabby Nwakpuda","Jeremy Jackson","Katie Wercholuk","Stacie Moore","Joshua Bivens","Talib Winston","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"cary",832750,239580,"Garden-Style",205.00000000246587,"CorcM27519",2020-08-05 00:00:00.0000000,2021-09-21 00:00:00.0000000,1,"Roundhill",,False,307500,,0.0275,,,,,,220,,,,"Roundhill",1,1647
"chel8oef30096","cordpp30096","Property","Cortland Duluth - Phase 1C","Cortland Duluth","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Southeast Gwinnett County","12060-35","12060",35,13105,"13135",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2020-10-02 00:00:00.0000000,"A",4601568,4,2056,2002.000000,535,,2018-12-14 00:00:00.0000000,,201304,202502,,,"1335 Herrington Rd","Duluth","30096-4683","(404) 999-2841","","duluth@cortland.com","www.cortland.com/duluth","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Candice Johnson","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"idlewylde2oef",10156425.2554,12060,"Garden-Style",535.00000000770672,"chel830096",2013-03-22 00:00:00.0000000,2020-10-02 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1060
"astpoef30096","cordpp30096","Property","Cortland Duluth - Phase 2A","Cortland Duluth","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Duluth","12060-32","12060",32,9505,"13135",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2019-12-10 00:00:00.0000000,"A",4601568,3,2056,1999.000000,308,,2018-12-14 00:00:00.0000000,,201304,202502,,,"1335 Herrington Rd","Duluth","30096-4683","(404) 999-2841","","duluth@cortland.com","www.cortland.com/duluth","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Candice Johnson","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"idlewylde1oef",322400,12060,"Garden-Style",308.00000000357971,"astp30096",2013-03-22 00:00:00.0000000,2019-12-10 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1060
"granr80920","corgr80920","Property","Cortland Grand River - Phase 1 - Grand River","Cortland Grand River","Colorado Springs, CO","Colorado Springs, CO","North Colorado Springs","17820-4","17820",4,15604,"08041",,,"CO","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Grand River Canyon","CP Fund III","Stabilized",2020-01-27 00:00:00.0000000,"B",4607018,3,2083,1999.000000,440,,2016-11-30 00:00:00.0000000,,201612,202502,"Kaleb Grove CO Partners LLC","81-3717545","7755 Kaleb Grv","Colorado Springs","80920-3211","(719) 299-3171","","GrandRiver@cortland.com","cortland.com/grand-river","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Krystal Gomez","Junior Ibarra","Mary Zirbel","Candice Davenport","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"grandrivercanyon",11085089,17820,"Garden-Style",440.00000000844238,"granr80920",2016-11-30 00:00:00.0000000,2020-01-27 00:00:00.0000000,1,"Brothers",,True,647786,665105,0.029999999999999999,"gross-revenue",,,,,130,,,,"Brothers",1,1371
"on80920","corgr80920","Property","Cortland Grand River - Phase 2 - One330","Cortland Grand River","Colorado Springs, CO","Colorado Springs, CO","North Colorado Springs","17820-4","17820",4,15604,"08041",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Cortland Grand River","CP Fund IV","Non-Stabilized",,"A",4607018,4,2083,2019.000000,149,,2019-12-17 00:00:00.0000000,,202001,202502,"Kelly CO Partners LLC","84-3518924","7755 Kaleb Grv","Colorado Springs","80920-3211","(719) 299-3171","","GrandRiver@cortland.com","cortland.com/grand-river","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Krystal Gomez","Junior Ibarra","Mary Zirbel","Candice Davenport","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"one330",458019.704325,17820,"Garden-Style",149.00000000119903,"on80920",2019-12-17 00:00:00.0000000,,1,"Brothers",,False,278258,27481,0.029999999999999999,,,24996,,75000,130,,,,"Brothers",0,1371
"Lagpa33196","corhapp33196","Property","Cortland at the Hammocks - Phase 2","Cortland at the Hammocks","Miami-Miami Beach-Kendall, FL","Miami-Miami Beach-Kendall, FL","Westchester/Kendall","33124-7","33124",7,856,"12086","33124",,"FL","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2021-10-30 00:00:00.0000000,"B",4870693,3,4229,1987.000000,424,,2021-09-30 00:00:00.0000000,,202110,202502,"One Hundred Fourth FL Partners LLC","85-2361889","15280 SW 104th St","Miami","33196-3201","(786) 481-3897","","Hammocks@cortland.com","cortland.com/hammocks","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Alexandra Llamas","Manuel Vazquez","Lia Kumar","Nadeige Exavier","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"lagoparadiso",13534133.0531228,33124,"Garden-Style",424.00000000439593,"Lagpa33196",2021-09-30 00:00:00.0000000,2021-10-30 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Fund V",1,3062
"hampl33196","corhapp33196","Property","Cortland at the Hammocks - Phase 1","Cortland at the Hammocks","Miami-Miami Beach-Kendall, FL","Miami-Miami Beach-Kendall, FL","Westchester/Kendall","33124-7","33124",7,7200,"12086","33124",,"FL","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2024-06-02 00:00:00.0000000,"B",4870693,2,4229,1986.000000,296,,2021-08-24 00:00:00.0000000,,202109,202502,"SW 104th FL Partners, LLC ","81-0793405 ","15280 SW 104th St","Miami","33196-3201","(786) 481-3897","","Hammocks@cortland.com","cortland.com/hammocks","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Alexandra Llamas","Manuel Vazquez","Lia Kumar","Nadeige Exavier","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"hammocks",13114272.356968099,33124,"Garden-Style",296.00000000541326,"hampl33196",2021-08-24 00:00:00.0000000,2024-06-02 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",,,,,220,,,,"Fund V",0,3062
"av27604","cormepp27604","Property","Cortland Midtown East Phase 2 - Avenues","Cortland Midtown East","Raleigh/Durham, NC","Raleigh/Durham, NC","Northeast Raleigh","239580-3","239580",3,43240,"37183",,,"NC","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2020-08-07 00:00:00.0000000,"A",4545104,3,121600,2015.000000,298,,2019-08-07 00:00:00.0000000,,201909,202502,,,"2601 Noblewood Cir","Raleigh","27604-1849","(919) 899-2651","","midtowneast@cortland.com","https://cortland.com/apartments/cortland-midtown-e","Kerry Crowley","Michael Kolshak","Dan Irvin","Timothy Webb","Stephanie Coble","Jeremy Jackson","Katie Wercholuk","Rosanne Ippolito","Joshua Bivens","Talib Winston","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"avenues",982936.39709999994,239580,"Mid-Rise",298.00000000874843,"av27604",2019-08-07 00:00:00.0000000,2020-08-07 00:00:00.0000000,1,"Oaktree",,False,,,0.025000000000000001,,0.014999999999999999,,,,,,,,"Oaktree",1,1746
"v627604","cormepp27604","Property","Cortland Midtown East Phase 1 - Vue 64","Cortland Midtown East","Raleigh/Durham, NC","Raleigh/Durham, NC","Northeast Raleigh","239580-3","239580",3,79191,"37183",,,"NC","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2019-12-20 00:00:00.0000000,"A",4545104,2,121600,2017.000000,294,,2018-01-19 00:00:00.0000000,,201802,202502,"DD Mellowfield II LLC","35-2507367","2601 Noblewood Cir","Raleigh","27604-1849","(919) 899-2651","","midtowneast@cortland.com","https://cortland.com/apartments/cortland-midtown-e","Kerry Crowley","Michael Kolshak","Dan Irvin","Timothy Webb","Stephanie Coble","Jeremy Jackson","Katie Wercholuk","Rosanne Ippolito","Joshua Bivens","Talib Winston","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"vue64",411255,239580,"Garden-Style",294.00000000666671,"v627604",2018-01-19 00:00:00.0000000,2019-12-20 00:00:00.0000000,1,"Oaktree",,False,578143,28788,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1746
"cormilld155415","cormilld55415","Property","Cortland Mill District - Phase 1","Cortland Mill District","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI","Downtown Minneapolis/University","33460-1","33460",1,51581,"27053",,,"MN","Core-plus",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2022-07-28 00:00:00.0000000,"A",4988100,2,4281,2015.000000,318,318,2022-06-28 00:00:00.0000000,,202207,202502,"Washington MN Partners, LLC","61-1870995","313 Washington Ave S","Minneapolis","55415-1471","(612) 268-6836","","milldistrict@cortland.com","cortland.com/mill-district","DT Tucker","Michael Kolshak","Sarah Cannon","Jessica Pena","Jenny Noll","Danny Sauer","Mary Zirbel","Remesa Brown","Shalina Daswani","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"milldistrict",2186702,33460,"High-rise",318.00000000147764,"cormilld155415",2022-06-28 00:00:00.0000000,2022-07-28 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",1,3814
"corml75204","cormlpp75204","Property","Cortland M-Line - Phase 1","Cortland M-Line","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Intown Dallas","19124-1","19124",1,57545,"48113","19124",,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-05-07 00:00:00.0000000,"A",4884523,2,4239,2018.000000,261,,2021-11-02 00:00:00.0000000,,202112,202502,"McKinney TX Partners, LLC (DE) ","83-2495528","3200 Mckinney Ave","Dallas","75204-2519","(972) 787-1561","","m-line@cortland.com","cortland.com/m-line","Kerry Crowley","Kyle Bateh","Emily Ouyang","Kaitlin Goad","James Voelker","Craig Singleton","Makaylin Taylor","Remesa Brown","Jason Halpert","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"mline",3687258.7852765899,19124,"High-Rise",261.00000000197696,"corml75204",2021-11-02 00:00:00.0000000,2022-05-07 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3234
"artp75034","corpcrpp75034","Property","Cortland Phillips Creek Ranch Phase 2 - Artistry","Cortland Phillips Creek Ranch","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,70605,"48121","19124",,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2019-04-01 00:00:00.0000000,"A",4431920,3,121200,2018.000000,302,,2018-10-23 00:00:00.0000000,,201811,202502,"DD PCR III LLC","47-4724640","6300 F.M. Rd 423","Frisco","75036-3027","(972) 325-7707","","phillipscreekranch@cortland.com","https://www.cortlandphillipscr","Kerry Crowley","Kyle Bateh","Michael Dunn","Katie Roberts","Ansley Pace","David Staine","Makaylin Taylor","Rosanne Ippolito","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"artistry",1126324,19124,"Garden-Style",302.00000000915168,"artp75034",2018-10-23 00:00:00.0000000,2019-04-01 00:00:00.0000000,1,"Oaktree",,True,566759,78843,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1423
"stratpcr75034","corpcrpp75034","Property","Cortland Phillips Creek Ranch Phase 1 - Stratus","Cortland Phillips Creek Ranch","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,81994,"48121","19124",,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2018-06-10 00:00:00.0000000,"A",4431920,4,121200,2017.000000,218,,2018-01-19 00:00:00.0000000,,201802,202502,"DD PCR II LLC","46-3719613","6300 F.M. Rd 423","Frisco","75036-3027","(972) 325-7707","","phillipscreekranch@cortland.com","https://www.cortlandphillipscr","Kerry Crowley","Kyle Bateh","Michael Dunn","Katie Roberts","Ansley Pace","David Staine","Makaylin Taylor","Rosanne Ippolito","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"phillipscreek",411255,19124,"Garden-Style",218.00000000138456,"stratpcr75034",2018-01-19 00:00:00.0000000,2018-06-10 00:00:00.0000000,1,"Oaktree",,False,371584,28788,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1423
"corpn280915","corpnPP80917","Property","Cortland Powers North - Phase 2","Cortland Powers North","Colorado Springs, CO","Colorado Springs, CO","East Colorado Springs","17820-2","17820",2,10265174,"08041",,,"CO","Opportunistic",False,False,"Development",0,False,"Stand-alone","Cortland Powers North","CP Fund IV","Stabilized",2024-09-03 00:00:00.0000000,"A",5052064,2,2947,2021.500000,182,182,2021-10-01 00:00:00.0000000,,202305,202502,"Asher DO Investors, LLC","83-2771771","5850 Welkin Cir","Colorado Springs","80917-1436","(719) 419-9284","","PowersNorth@cortland.com","www.cortlandpowersnorth.com","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Natalie Goodman","Junior Ibarra","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"powersnorth2",37063000,17820,"Garden-Style",182.00000000590143,"corpn280915",2021-10-01 00:00:00.0000000,2024-09-03 00:00:00.0000000,1,"JVP",,False,,,,,,,,,,,,,"JVP",0,1372
"corpn80917","corpnPP80917","Property","Cortland Powers North - Phase 1","Cortland Powers North","Colorado Springs, CO","Colorado Springs, CO","East Colorado Springs","17820-2","17820",2,90162,"08041",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Cortland Powers North","CP Fund IV","Stabilized",2023-05-12 00:00:00.0000000,"A",5052064,3,2947,2018.000000,272,,2018-12-18 00:00:00.0000000,,201901,202502,,,"5850 Welkin Cir","Colorado Springs","80917-1436","(719) 419-9284","","PowersNorth@cortland.com","www.cortlandpowersnorth.com","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Natalie Goodman","Junior Ibarra","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"powersnorth",1297722.3840000001,17820,"Garden-Style",272.00000000138357,"corpn80917",2018-12-18 00:00:00.0000000,2023-05-12 00:00:00.0000000,1,"JVP",,False,493500,77863,0.025000000000000001,"gross-revenue",0.014999999999999999,,,70000,130,,,,"JVP",1,1372
"ridvoef76116","corripp76116","Property","Cortland Ridglea - Phase 1","Cortland Ridglea","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Southwest Fort Worth","23104-5","23104",5,14469,"48439","23104",,"TX","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-01-14 00:00:00.0000000,"A",4734633,3,2112,2004.000000,253,,2018-12-14 00:00:00.0000000,,201401,202502,,,"3601 Westridge Ave","Fort Worth","76116-5826","(817) 835-9197","","ridglea@cortland.com","cortland.com/ridglea","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Tamara Steel","Kalli Ray","Craig Singleton","Makaylin Taylor","Maria Domingo","Jason Halpert","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"ridgleaoef",423965,23104,"Garden-Style",253.00000000452511,"ridv76116",2013-12-20 00:00:00.0000000,2021-01-14 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1386
"sixty76116","corripp76116","Property","Cortland Ridglea - Phase 2","Cortland Ridglea","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Southwest Fort Worth","23104-5","23104",5,17023,"48439","23104",,"TX","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2023-05-08 00:00:00.0000000,"B",4734633,4,2112,2005.000000,244,,2021-01-13 00:00:00.0000000,,202102,202502,"Ridglea TX Partners Phase II LLC (DE)","83-2495528","3601 Westridge Ave","Fort Worth","76116-5826","(817) 835-9197","","ridglea@cortland.com","cortland.com/ridglea","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Tamara Steel","Kalli Ray","Craig Singleton","Makaylin Taylor","Maria Domingo","Jason Halpert","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"sixty25",8254942,23104,"Garden-Style",244.00000000811229,"sixty76116",2021-01-13 00:00:00.0000000,2023-05-08 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,220,,,,"CGI",1,1386
"corrn160654","corrn60654","Property","Cortland River North - Phase 1","Cortland River North","Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI","Streeterville/River North","16980-2","16980",2,,"17031","16984",,"IL","Core-plus",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2022-12-19 00:00:00.0000000,"A",4988127,2,4279,2015.000000,188,189,2022-06-28 00:00:00.0000000,,202207,202502,"W Illinois IL Partners LLC","83-2495528","220 W Illinois St","Chicago","60654-4631","(312) 874-5165","","rivernorth@cortland.com","cortland.com/river-north","Tiffany Barnett","Michael Kolshak","Sarah Cannon","Brian Baker","Nate Wallace","Andrey Allicock","Jacqui Williams","Maria Domingo","Zack Knab","N/A","Corey Pilkenton","Mitch Rice","Brandon Center",True,"rivernorth",1468550,16980,"High-rise",188.00000000722795,"corrn160654",2022-06-28 00:00:00.0000000,2022-12-19 00:00:00.0000000,1,"CGI",,False,,,,,,,,,,,,,"CGI",1,3821
